param->optimization_type, NL_LTP_Gp, NL_LTD_Gp, NL_LTP_Gn, NL_LTD_Gn, kp, kd, knp, knd, LAp, LAd, pLAd,nLA, pof, nof, newUpdateRate, nnewUpdateRate, ReverseUpdate, RefreshRate, FullRefresh, dominance, wv, epoch, accuracy
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 57, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 58, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 59, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 60, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 61, 30
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 62, 20.63
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 63, 20.89
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 64, 16.41
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 65, 11.67
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 66, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 67, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 68, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 69, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 70, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 71, 22.17
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 72, 20.21
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 73, 20.78
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 74, 16.11
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 75, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 76, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 77, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 78, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 79, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 80, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 81, 31.75
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 82, 20.81
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 83, 20.84
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 84, 13.85
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 85, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 86, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 87, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 88, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 89, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 90, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 91, 31.38
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 92, 20.96
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 93, 20.84
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 94, 15.33
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 95, 11.98
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 96, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 97, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 98, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 99, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 100, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 101, 33.77
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 102, 20.71
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 103, 20.83
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 104, 18.03
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 105, 13.17
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 106, 11.82
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 107, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 108, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 109, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 110, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 111, 34.92
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 112, 21.29
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 113, 20.79
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 114, 20.76
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 115, 14.38
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 116, 11.7
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 117, 11.41
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 118, 11.41
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 119, 11.39
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 120, 11.39
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 121, 36.66
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 122, 23.38
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 123, 20.85
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 124, 20.85
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 125, 15.85
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 126, 13.21
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 127, 11.36
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 128, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 129, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 130, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 131, 34.49
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 132, 21.13
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 133, 20.6
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 134, 20.89
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 135, 15.38
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 136, 13.26
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 137, 12.2
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 138, 11.77
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 139, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 140, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 141, 37.62
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 142, 22.74
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 143, 21.13
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 144, 21.11
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 145, 13.44
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 146, 11.42
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 147, 11.41
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 148, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 149, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 150, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 151, 44.11
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 152, 26.6
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 153, 20.66
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 154, 20.95
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 155, 14.96
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 156, 12.49
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 157, 11.82
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 158, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 159, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 160, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 161, 45.54
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 162, 24.83
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 163, 20.98
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 164, 20.99
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 165, 20.29
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 166, 13.64
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 167, 12.4
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 168, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 169, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 170, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 171, 46.03
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 172, 21.27
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 173, 20.93
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 174, 21.02
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 175, 18.14
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 176, 12.26
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 177, 11.39
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 178, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 179, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 180, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 181, 53.32
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 182, 28.76
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 183, 22.04
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 184, 21.36
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 185, 13.85
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 186, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 187, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 188, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 189, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 190, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 191, 53.42
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 192, 34.02
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 193, 20.87
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 194, 21.02
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 195, 17.61
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 196, 12.07
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 197, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 198, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 199, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 200, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 201, 52.53
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 202, 25.04
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 203, 21.31
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 204, 20.96
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 205, 19.64
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 206, 12.89
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 207, 11.38
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 208, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 209, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 210, 11.35
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 211, 49.64
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 212, 33.59
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 213, 21.96
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 214, 20.6
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 80000, 1, 1, 0, 215, 13.32
